,,불만족(1+2),,,,,보통(3),,,,,만족(4+5)
구분1,구분2,2015,2016,2017,2018,2019,2015,2016,2017,2018,2019,2015,2016,2017,2018,2019
"성별","남성","2.99","1.74","2.16","2.29","2.38","12.14","11.44","12.46","14.15","14.49","84.87","86.82","85.37","83.56","83.13"
"성별","여성","1.92","1.26","1.26","1.78","1.63","11.54","12.29","10.29","12.31","12.29","86.54","86.45","88.45","85.91","86.08"
"성별","전체","2.40","1.46","1.66","2.00","1.94","11.81","11.94","11.27","13.11","13.19","85.79","86.60","87.07","84.90","84.87"
