,,불만족(1+2),,,,,보통(3),,,,,만족(4+5)
구분1,구분2,2015,2016,2017,2018,2019,2015,2016,2017,2018,2019,2015,2016,2017,2018,2019
"성별","남성","1.64","1.35","1.22","1.66","1.17","10.60","11.40","9.63","11.12","9.09","87.44","87.26","89.03","87.21","89.74"
"성별","여성","1.98","1.27","1.41","1.60","1.75","10.33","11.48","9.50","11.62","9.16","87.56","87.26","89.06","86.78","89.09"
"성별","전체","1.83","1.30","1.32","1.63","1.51","10.45","11.44","9.56","11.40","9.13","87.50","87.26","89.05","86.97","89.36"
