,,불만족(1+2),,,,,보통(3),,,,,만족(4+5)
구분1,구분2,2015,2016,2017,2018,2019,2015,2016,2017,2018,2019,2015,2016,2017,2018,2019
"연령","15-20세","1.15","0.70","1.07","1.66","2.55","9.71","7.33","7.36","8.91","6.09","89.09","91.97","91.54","89.43","91.36"
"연령","21-30세","1.53","1.38","1.23","1.67","1.39","7.77","9.94","8.77","10.41","9.32","90.60","88.69","90.00","87.92","89.29"
"연령","31-40세","1.73","1.21","1.27","1.60","1.54","10.19","10.74","8.88","11.43","8.28","87.97","88.05","89.81","86.97","90.18"
"연령","41-50세","2.14","1.67","1.33","1.55","1.14","14.49","14.90","10.21","12.13","9.75","82.90","83.44","88.31","86.32","89.11"
"연령","51-60세","3.13","0.74","1.88","1.58","1.78","15.89","18.31","13.13","12.35","10.24","80.43","80.95","84.75","86.08","87.98"
"연령","61세이상","2.29","2.28","2.04","1.94","1.60","11.19","17.02","16.00","14.55","8.43","85.96","80.70","81.72","83.50","89.97"
"연령","모름/무응답","0.00","0.00","0.00","0.00","0.00","22.69","19.91","33.30","0.00","0.00","75.15","80.09","66.70","0.00","0.00"
"연령","전체","1.83","1.30","1.32","1.63","1.51","10.45","11.44","9.56","11.40","9.13","87.50","87.26","89.05","86.97","89.36"
